"GÜNCELLEMELER / DEŞİKLİKLER SONRASINDA AFET YÖNETİM VE KARAR DESTEK SİSTEMİNE (AYDES) TANIMLANACAK GÜNCEL AFET VE ACİL DURUM TOPLANMA ALANLARI LİSTESİ 
(SULTANBEYLİ İLÇESİ)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S.No;AYDES ID;Adı;İl;İlçe;Mahalle;Koordinat;;;İl UAVT Kodu;İlçe UAVT Kodu;Mahalle UAVT Kodu;Kategori ID;WKT;Aktif;Haritada Göster;İdari Sınırlar Bakımından Sorumlu Belediye Başkanlığı Adı;"Mülkiyet / Tahsis / İzin Bakımından 
İlgili Kurum / Kuruluş - Gerçek / Tüzel Kişi Adı";"Afet ve Acil Durum Toplanma Alanından Sorumlu Kişi Bilgisi
(Belediye Başkanlıklarınca Görevlendirilen Personel)";;;;;;;;;;;;;;;
;;;;;;WGS 84;;Coğrafi Koordinat (DMS);;;;;;;;;;Sıra No.;Adı Soyadı;Unvanı;Görevi;İletişim Bilgileri;Mail Adresi;Görevli Olduğu Kurum / Kuruluş Adı;Arazi Kullanım Fonksiyonu;Su;WC/ Kanalizasyon;Jeneratör;AFİS Konteyner Sayısı;Kamera;Haberleşme;;Öncelik Derecesi
;;;;;;Enlem;Boylam;;;;;;;;;;;;;;;;;;;;;;;;Sabit Hat;İnternet;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;151349270;Mustafa Kemal Atatürk Parkı 2;İSTANBUL;SULTANBEYLİ;MİMAR SİNAN;40.98979655453159;29.273516126213543;;;;;;;;;;;;;;;;;;;VAR;YOK;YOK;YOK;VAR;VAR;VAR;
101;151349282;Naim Süleymanoğlu Spor Lisesi Bahçesi;İSTANBUL;SULTANBEYLİ;MİMAR SİNAN;40.99879554471322;29.277802315578437;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;VAR;VAR;VAR;
102;151349283;Nene Hatun İlkokulu Bahçesi;İSTANBUL;SULTANBEYLİ;MİMAR SİNAN;40.99151888725396;29.26045077125254;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;VAR;VAR;VAR;
103;151349279;Özgürlük Parkı;İSTANBUL;SULTANBEYLİ;MİMAR SİNAN;40.98996722550857;29.268951767728893;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;YOK;VAR;VAR;
104;151349284;Sultanbeyli Anadolu İmam Hatip Lisesi Bahçesi;İSTANBUL;SULTANBEYLİ;MİMAR SİNAN;40.99432720358418;29.271331793054156;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;VAR;VAR;VAR;
105;151349285;Sultanbeyli İbrahim Hakkı Anadolu Lisesi Bahçesi;İSTANBUL;SULTANBEYLİ;MİMAR SİNAN;41.00066444526703;29.283710646331418;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;VAR;VAR;VAR;
106;151349276;Şehit Fatih Efiloğlu Parkı;İSTANBUL;SULTANBEYLİ;MİMAR SİNAN;40.994255992720895;29.272809382795494;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;VAR;VAR;VAR;
107;151349286;Şehit İhsan Yıldız İmam Hatip Ortaokulu Bahçesi;İSTANBUL;SULTANBEYLİ;MİMAR SİNAN;40.997364831454355;29.273986466835275;;;;;;;;;;;;;;;;;;;VAR;VAR;VAR;YOK;VAR;VAR;VAR;
108;151349287;T.H.K. Gazi Ortaokulu Bahçesi;İSTANBUL;SULTANBEYLİ;MİMAR SİNAN;40.991359652083645;29.267999707520744;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;1 TANE VAR;VAR;VAR;VAR;
109;151349290;TOGEMDER Özel Eğitim Anaokulu Bahçesi;İSTANBUL;SULTANBEYLİ;MİMAR SİNAN;40.99198570930517;29.259900161838257;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;VAR;VAR;VAR;
110;Yeni Eklenen Aydes ID yoktur;Mimar Sinan Millet Bahçesi Toplanma Alanı ;İSTANBUL;SULTANBEYLİ;MİMAR SİNAN;;;;;;;;;;;;;;;;;;;;;VAR;VAR;VAR;YOK;VAR;VAR;VAR;
111;151349288;Turhan Feyzioğlu Mesleki ve Teknik Anadolu Lisesi Bahçesi;İSTANBUL;SULTANBEYLİ;MİMAR SİNAN;40.996089176146626;29.26234614076155;;;;;;;;;;;;;;;;;;;VAR;VAR;VAR;YOK;YOK;VAR;VAR;
112;151349289;Yıldırım Beyazıt İlkokulu ve Ortaokulu Bahçesi;İSTANBUL;SULTANBEYLİ;MİMAR SİNAN;40.99889505908095;29.278892965957656;;;;;;;;;;;;;;;;;;;VAR;VAR;VAR;YOK;YOK;VAR;VAR;
113;151349245;Abdülhakim Arvasi Parkı;İSTANBUL;SULTANBEYLİ;NECİP FAZIL;40.94178959426902;29.276017730175315;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;YOK;VAR;VAR;
114;151349329;Aydos Sosyal Tesisi;İSTANBUL;SULTANBEYLİ;NECİP FAZIL;40.93472302787552;29.272236126804906;;;;;;;;;;;;;;;;;;;VAR;VAR;VAR;YOK;VAR;VAR;VAR;
115;151349247;Cumhuriyet İlkokulu ve Ortaokulu Bahçesi;İSTANBUL;SULTANBEYLİ;NECİP FAZIL;40.93986791845225;29.27358071445466;;;;;;;;;;;;;;;;;;;VAR;VAR;VAR;1 TANE VAR;YOK;VAR;VAR;
116;151349250;Kaynaşlı Sk. Parkı;İSTANBUL;SULTANBEYLİ;NECİP FAZIL;40.934544803561636;29.275492025742643;;;;;;;;;;;;;;;;;;;YOK;YOK;YOK;YOK;YOK;VAR;VAR;
117;151349248;Necip Fazıl İmam Hatip Ortaokulu Bahçesi;İSTANBUL;SULTANBEYLİ;NECİP FAZIL;40.94288597174969;29.281067243716418;;;;;;;;;;;;;;;;;;;VAR;VAR;VAR;YOK;YOK;VAR;VAR;
118;151349246;Necip Fazıl Kısakürek Parkı;İSTANBUL;SULTANBEYLİ;NECİP FAZIL;40.940319138733315;29.27316051435645;;;;;;;;;;;;;;;;;;;VAR;VAR;VAR;YOK;YOK;VAR;VAR;
119;151349249;Yahya Kemal Beyatlı Mesleki ve Teknik Anadolu Lisesi Bahçesi;İSTANBUL;SULTANBEYLİ;NECİP FAZIL;40.9362661246202;29.277027938906414;;;;;;;;;;;;;;;;;;;YOK;YOK;YOK;YOK;YOK;VAR;VAR;
120;151349190;Yavuz Selim Orman Toplanma Alanı;İSTANBUL;SULTANBEYLİ;NECİP FAZIL;40.94242640060624;29.268230629153773;;;;;;;;;;;;;;;;;;;YOK;YOK;YOK;YOK;YOK;YOK;VAR;
121;151349296;İBB Orhangazi İmam Hatip Ortaokulu Bahçesi;İSTANBUL;SULTANBEYLİ;ORHANGAZİ;40.94071929172958;29.290917084300663;;;;;;;;;;;;;;;;;;;VAR;VAR;VAR;1 TANE;YOK;VAR;VAR;
122;151349297;Orhan Gazi Anadolu İmam Hatip Lisesi Bahçesi.;İSTANBUL;SULTANBEYLİ;ORHANGAZİ;40.94136204804073;29.287930891654728;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;YOK;VAR;VAR;
123;151349292;Orhangazi Parkı;İSTANBUL;SULTANBEYLİ;ORHANGAZİ;40.94082270260545;29.289941693134473;;;;;;;;;;;;;;;;;;;VAR;YOK;YOK;YOK;YOK;VAR;VAR;
124;151349293;Sultan Alparslan Parkı;İSTANBUL;SULTANBEYLİ;ORHANGAZİ;40.94046791999945;29.286683690677908;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;YOK;VAR;VAR;
125;151349298;Sultanbeyli Mesleki Eğitim Merkezi Bahçesi;İSTANBUL;SULTANBEYLİ;ORHANGAZİ;40.9403648874852;29.290317025461672;;;;;;;;;;;;;;;;;;;VAR;VAR;VAR;YOK;VAR;VAR;VAR;
126;151349294;Sultan Cami Bahçesi;İSTANBUL;SULTANBEYLİ;ORHANGAZİ;40.9470063140403;29.291052191481516;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;YOK;VAR;VAR;
127;151349295;Valide Mehri Hatun Cami Bahçesi;İSTANBUL;SULTANBEYLİ;ORHANGAZİ;40.941979572318736;29.287696116030244;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;YOK;YOK;VAR;
128;151349299;Zübeyde Hanım İlkokulu Bahçesi;İSTANBUL;SULTANBEYLİ;ORHANGAZİ;40.94155356594432;29.288716692948434;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;YOK;VAR;VAR;
129;151349304;Adnan Menderes Parkı;İSTANBUL;SULTANBEYLİ;TURGUT REİS;40.961584195322494;29.2855875284099;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;YOK;VAR;VAR;
130;151349302;Atatürk Ortaokulu Bahçesi;İSTANBUL;SULTANBEYLİ;TURGUT REİS;40.970719685912904;29.283687762777237;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;YOK;VAR;VAR;
131;151349305;Dr. İmer Adalı Paksoy Parkı;İSTANBUL;SULTANBEYLİ;TURGUT REİS;40.96657836108626;29.27617532180825;;;;;;;;;;;;;;;;;;;YOK;YOK;YOK;YOK;YOK;VAR;VAR;
132;151349325;Erol Yüksel Ortaokulu Bahçesi;İSTANBUL;SULTANBEYLİ;TURGUT REİS;40.96701836028927;29.284259650419074;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;VAR;VAR;VAR;
133;151349303;Turgut Reis İlkokulu Bahçesi;İSTANBUL;SULTANBEYLİ;TURGUT REİS;40.96614986801031;29.27966204899259;;;;;;;;;;;;;;;;;;;VAR;VAR;VAR;YOK;VAR;VAR;VAR;
134;151349313;Turgut Reis Orman Alanı;İSTANBUL;SULTANBEYLİ;TURGUT REİS;40.96894053255131;29.28478871563883;;;;;;;;;;;;;;;;;;;YOK;YOK;YOK;YOK;YOK;VAR;VAR;
135;151349301;Turgut Reis Parkı;İSTANBUL;SULTANBEYLİ;TURGUT REİS;40.962563075439284;29.281399656178067;;;;;;;;;;;;;;;;;;;YOK;YOK;YOK;YOK;YOK;VAR;VAR;
136;151349324;Aşık Veysel Parkı;İSTANBUL;SULTANBEYLİ;YAVUZ SELİM;40.94915772228471;29.27029538524795;;;;;;;;;;;;;;;;;;;YOK;YOK;YOK;YOK;YOK;VAR;VAR;
137;151349314;Emin Çarlı Parkı;İSTANBUL;SULTANBEYLİ;YAVUZ SELİM;40.94511615116699;29.277708330072407;;;;;;;;;;;;;;;;;;;YOK;YOK;YOK;YOK;YOK;VAR;VAR;
138;151349187;Fuat Sezgin Anadolu İmam Hatip Lisesi Bahçesi;İSTANBUL;SULTANBEYLİ;YAVUZ SELİM;40.94427474991512;29.266635075228614;;;;;;;;;;;;;;;;;;;VAR;VAR;YOK;YOK;YOK;VAR;VAR;
139;151349315;Hacı Bektaşı Veli Parkı;İSTANBUL;SULTANBEYLİ;YAVUZ SELİM;40.94474653807963;29.274437881316334;;;;;;;;;;;;;;;;;;;VAR;VAR;VAR;YOK;VAR;VAR;VAR;
140;151349323;Sultanbeyli Gölet Sosyal Tesis Alanı;İSTANBUL;SULTANBEYLİ;YAVUZ SELİM;40.95248348580287;29.27672266261231;;;;;;;;;;;;;;;;;;;VAR;YOK;YOK;YOK;YOK;VAR;VAR;
141;151349316;Yaşar Paşalı İlkokulu Bahçesi;İSTANBUL;SULTANBEYLİ;YAVUZ SELİM;40.949959173820375;29.27704768729355;;;;;;;;;;;;;;;;;;;VAR;VAR;VAR;var;VAR;VAR;VAR;
